pair_ID,entailment_judgment,relatedness_score
3675,NEUTRAL,2.0
3676,NEUTRAL,3.6
3677,ENTAILMENT,4.6
3678,NEUTRAL,2.5
3679,ENTAILMENT,4.8
3681,ENTAILMENT,4.6
3683,NEUTRAL,3.8
3688,ENTAILMENT,4.8
3698,ENTAILMENT,5.0
3700,CONTRADICTION,3.6
3704,ENTAILMENT,3.0
3706,ENTAILMENT,3.6
3714,NEUTRAL,3.6
3715,NEUTRAL,3.2
3716,ENTAILMENT,4.6
3717,CONTRADICTION,3.1
3722,CONTRADICTION,3.9
3723,ENTAILMENT,3.7
3724,CONTRADICTION,3.0
3726,CONTRADICTION,3.1
3729,NEUTRAL,4.1
3730,NEUTRAL,3.9
3731,ENTAILMENT,4.8
3732,NEUTRAL,3.4
3734,NEUTRAL,3.5
3735,NEUTRAL,3.1
3738,NEUTRAL,3.2
3741,ENTAILMENT,4.5
3744,CONTRADICTION,3.7
3745,NEUTRAL,3.2
3749,NEUTRAL,3.6
3754,ENTAILMENT,4.5
3757,CONTRADICTION,3.4
3760,CONTRADICTION,3.5
3763,ENTAILMENT,5.0
3764,NEUTRAL,3.1
3768,ENTAILMENT,4.9
3769,ENTAILMENT,3.3
3771,CONTRADICTION,3.7
3772,ENTAILMENT,4.9
3773,CONTRADICTION,3.7
3775,ENTAILMENT,3.6
3778,NEUTRAL,2.8
3782,ENTAILMENT,2.8
3786,NEUTRAL,4.0
3787,NEUTRAL,2.3
3791,NEUTRAL,3.6
3792,ENTAILMENT,4.8
3793,CONTRADICTION,4.2
3794,NEUTRAL,3.2
3796,NEUTRAL,3.8
3798,ENTAILMENT,4.665
3802,CONTRADICTION,3.7
3806,NEUTRAL,4.3
3808,NEUTRAL,2.25
3810,NEUTRAL,2.4
3811,NEUTRAL,2.7
3813,CONTRADICTION,3.2
3815,ENTAILMENT,5.0
3816,NEUTRAL,4.2
3817,ENTAILMENT,4.9
3818,NEUTRAL,3.3
3819,NEUTRAL,4.4
3822,NEUTRAL,4.4
3824,NEUTRAL,4.0
3829,ENTAILMENT,4.8
3830,NEUTRAL,3.4
3832,ENTAILMENT,4.8
3833,CONTRADICTION,3.9
3835,CONTRADICTION,3.2
3837,ENTAILMENT,4.4
3841,NEUTRAL,4.0
3842,ENTAILMENT,4.3
3843,ENTAILMENT,4.5
3848,ENTAILMENT,4.3
3849,CONTRADICTION,3.0
3850,ENTAILMENT,3.9
3851,NEUTRAL,3.4
3854,ENTAILMENT,4.435
3858,NEUTRAL,4.1
3859,NEUTRAL,3.8
3863,NEUTRAL,2.7
3865,ENTAILMENT,4.7
3867,ENTAILMENT,5.0
3875,ENTAILMENT,4.3
3876,NEUTRAL,4.5
3877,NEUTRAL,2.5
3878,ENTAILMENT,5.0
3879,CONTRADICTION,3.9
3881,CONTRADICTION,3.2
3888,NEUTRAL,2.8
3889,NEUTRAL,2.4
3890,NEUTRAL,2.4
3891,NEUTRAL,3.4
3894,ENTAILMENT,5.0
3896,NEUTRAL,4.8
3900,NEUTRAL,3.7
3902,NEUTRAL,3.4
3906,NEUTRAL,2.5
3907,ENTAILMENT,4.2
3911,ENTAILMENT,4.2
3913,CONTRADICTION,3.6
3916,ENTAILMENT,4.1
3918,ENTAILMENT,4.3
3919,CONTRADICTION,3.4
3923,ENTAILMENT,3.7
3925,NEUTRAL,3.3
3926,NEUTRAL,2.9
3927,NEUTRAL,2.1
3928,NEUTRAL,1.8
3931,NEUTRAL,1.6
3932,NEUTRAL,2.2
3933,NEUTRAL,2.2
3937,NEUTRAL,2.4
3944,CONTRADICTION,3.5
3945,ENTAILMENT,4.6
3946,CONTRADICTION,3.6
3950,CONTRADICTION,3.1
3952,ENTAILMENT,4.9
3953,NEUTRAL,3.5
3954,ENTAILMENT,4.9
3959,NEUTRAL,2.2
3960,ENTAILMENT,4.4
3962,ENTAILMENT,4.2
3963,ENTAILMENT,4.9
3964,NEUTRAL,3.9
3965,ENTAILMENT,4.8
3966,CONTRADICTION,3.8
3967,NEUTRAL,3.6
3968,NEUTRAL,2.3
3969,NEUTRAL,2.5
3971,NEUTRAL,3.2
3974,ENTAILMENT,4.9
3975,NEUTRAL,3.4
3977,NEUTRAL,3.3
3978,ENTAILMENT,4.27
3979,CONTRADICTION,3.6
3981,ENTAILMENT,5.0
3983,ENTAILMENT,5.0
3988,NEUTRAL,2.5
3991,CONTRADICTION,3.7
3997,NEUTRAL,2.0
4000,NEUTRAL,2.5
4003,NEUTRAL,3.1
4005,CONTRADICTION,4.1
4008,ENTAILMENT,4.3
4009,NEUTRAL,3.8
4010,NEUTRAL,3.5
4016,NEUTRAL,3.6
4018,ENTAILMENT,4.5
4019,NEUTRAL,3.9
4022,CONTRADICTION,3.4
4023,NEUTRAL,2.3
4024,ENTAILMENT,4.8
4025,ENTAILMENT,4.9
4026,NEUTRAL,3.7
4027,ENTAILMENT,4.8
4029,NEUTRAL,3.1
4030,NEUTRAL,3.5
4032,NEUTRAL,2.7
4035,NEUTRAL,3.9
4039,NEUTRAL,3.8
4042,NEUTRAL,4.3
4044,NEUTRAL,4.2
4048,CONTRADICTION,3.0
4051,ENTAILMENT,3.9
4052,NEUTRAL,2.4
4053,NEUTRAL,4.2
4055,CONTRADICTION,3.4
4057,CONTRADICTION,3.6
4059,NEUTRAL,2.3
4064,ENTAILMENT,3.235
4070,NEUTRAL,3.6
4073,NEUTRAL,3.6
4075,NEUTRAL,3.635
4077,CONTRADICTION,4.2
4078,ENTAILMENT,2.9
4080,CONTRADICTION,4.3
4081,NEUTRAL,3.0
4082,ENTAILMENT,5.0
4089,CONTRADICTION,3.9
4091,ENTAILMENT,3.5
4092,NEUTRAL,3.5
4093,ENTAILMENT,4.6
4095,NEUTRAL,4.0
4096,ENTAILMENT,3.3
4097,ENTAILMENT,4.6
4098,ENTAILMENT,4.5
4099,NEUTRAL,3.2
4101,CONTRADICTION,3.1
4103,NEUTRAL,2.7
4104,NEUTRAL,3.0
4106,NEUTRAL,3.1
4107,ENTAILMENT,5.0
4110,CONTRADICTION,3.2
4111,ENTAILMENT,4.4
4116,ENTAILMENT,4.9
4121,NEUTRAL,3.8
4122,NEUTRAL,4.3
4124,NEUTRAL,4.3
4128,CONTRADICTION,3.4
4129,ENTAILMENT,2.4
4130,NEUTRAL,3.8
4131,ENTAILMENT,2.9
4138,ENTAILMENT,4.6
4139,CONTRADICTION,3.2
4143,NEUTRAL,3.2
4144,NEUTRAL,2.8
4150,CONTRADICTION,3.3
4151,NEUTRAL,2.8
4153,ENTAILMENT,3.5
4158,ENTAILMENT,2.6
4159,CONTRADICTION,3.7
4160,NEUTRAL,3.0
4161,NEUTRAL,2.615
4166,NEUTRAL,3.2
4167,NEUTRAL,3.5
4169,NEUTRAL,3.8
4170,NEUTRAL,3.6
4171,NEUTRAL,4.0
4172,ENTAILMENT,4.7
4175,CONTRADICTION,3.8
4177,NEUTRAL,3.0
4180,ENTAILMENT,4.4
4182,CONTRADICTION,3.6
4184,CONTRADICTION,4.5
4186,NEUTRAL,3.9
4188,NEUTRAL,1.9
4189,NEUTRAL,3.9
4190,NEUTRAL,2.8
4192,ENTAILMENT,4.8
4198,NEUTRAL,2.1
4200,NEUTRAL,2.4
4201,ENTAILMENT,5.0
4203,ENTAILMENT,4.4
4204,CONTRADICTION,3.2
4206,CONTRADICTION,3.6
4208,CONTRADICTION,3.7
4210,ENTAILMENT,5.0
4211,CONTRADICTION,3.5
4215,NEUTRAL,3.3
4217,CONTRADICTION,1.9
4218,ENTAILMENT,3.5
4222,NEUTRAL,3.2
4224,NEUTRAL,2.7
4225,NEUTRAL,3.7
4226,CONTRADICTION,2.3
4227,NEUTRAL,4.1
4229,NEUTRAL,3.1
4230,ENTAILMENT,4.6
4233,NEUTRAL,1.3
4234,NEUTRAL,1.45
4237,ENTAILMENT,4.9
4240,CONTRADICTION,3.2
4241,ENTAILMENT,2.9
4243,NEUTRAL,3.0
4245,NEUTRAL,2.7
4249,CONTRADICTION,3.5
4250,ENTAILMENT,3.4
4255,CONTRADICTION,4.3
4256,NEUTRAL,4.4
4258,NEUTRAL,2.9
4261,NEUTRAL,1.4
4262,NEUTRAL,1.2
4263,NEUTRAL,1.4
4264,NEUTRAL,1.3
4268,ENTAILMENT,4.9
4270,ENTAILMENT,4.7
4271,CONTRADICTION,4.0
4273,CONTRADICTION,3.7
4276,CONTRADICTION,4.05
4278,ENTAILMENT,3.6
4281,ENTAILMENT,4.6
4285,CONTRADICTION,3.4
4286,ENTAILMENT,5.0
4292,ENTAILMENT,4.4
4293,ENTAILMENT,4.9
4294,NEUTRAL,3.4
4296,CONTRADICTION,3.8
4297,ENTAILMENT,4.7
4298,CONTRADICTION,2.8
4300,NEUTRAL,4.4
4302,ENTAILMENT,4.8
4303,CONTRADICTION,3.3
4309,NEUTRAL,1.0
4310,NEUTRAL,1.0
4311,ENTAILMENT,4.8
4313,ENTAILMENT,4.9
4314,NEUTRAL,3.6
4317,NEUTRAL,2.4
4319,NEUTRAL,2.7
4324,CONTRADICTION,2.8
4326,NEUTRAL,4.4
4327,CONTRADICTION,4.1
4331,NEUTRAL,2.6
4332,ENTAILMENT,5.0
4333,NEUTRAL,4.0
4334,NEUTRAL,3.8
4337,NEUTRAL,1.8
4343,CONTRADICTION,3.3
4345,CONTRADICTION,3.3
4352,CONTRADICTION,3.4
4353,ENTAILMENT,4.7
4355,NEUTRAL,1.0
4356,NEUTRAL,1.0
4358,NEUTRAL,1.0
4362,ENTAILMENT,2.8
4366,NEUTRAL,3.1
4367,NEUTRAL,3.6
4368,NEUTRAL,2.8
4372,CONTRADICTION,3.8
4373,ENTAILMENT,5.0
4374,CONTRADICTION,3.0
4375,NEUTRAL,2.1
4380,ENTAILMENT,4.9
4383,CONTRADICTION,2.9
4384,ENTAILMENT,4.8
4389,ENTAILMENT,5.0
4391,ENTAILMENT,4.3
4397,ENTAILMENT,4.3
4399,CONTRADICTION,3.5
4400,ENTAILMENT,4.9
4402,ENTAILMENT,5.0
4403,CONTRADICTION,3.6
4404,ENTAILMENT,4.9
4405,CONTRADICTION,3.6
4406,ENTAILMENT,5.0
4409,ENTAILMENT,4.4
4413,NEUTRAL,3.8
4415,NEUTRAL,3.8
4416,ENTAILMENT,4.8
4419,NEUTRAL,3.5
4420,NEUTRAL,1.0
4421,NEUTRAL,1.0
4422,NEUTRAL,1.0
4423,NEUTRAL,1.0
4424,NEUTRAL,1.0
4425,ENTAILMENT,4.6
4427,ENTAILMENT,4.4
4428,CONTRADICTION,4.1
4430,NEUTRAL,2.5
4433,NEUTRAL,3.0
4434,ENTAILMENT,4.4
4435,CONTRADICTION,4.4
4436,ENTAILMENT,4.2
4437,CONTRADICTION,4.4
4438,NEUTRAL,1.0
4441,NEUTRAL,1.0
4444,CONTRADICTION,3.2
4448,NEUTRAL,2.2
4449,NEUTRAL,2.1
4450,NEUTRAL,1.9
4451,NEUTRAL,2.0
4452,ENTAILMENT,4.7
4453,CONTRADICTION,3.3
4455,CONTRADICTION,3.3
4456,NEUTRAL,4.0
4459,NEUTRAL,3.5
4460,ENTAILMENT,4.4
4461,ENTAILMENT,4.6
4462,CONTRADICTION,3.5
4463,ENTAILMENT,4.45
4465,NEUTRAL,3.5
4466,NEUTRAL,2.4
4467,ENTAILMENT,3.6
4470,ENTAILMENT,4.8
4474,NEUTRAL,1.0
4475,NEUTRAL,1.0
4476,NEUTRAL,1.1
4478,NEUTRAL,1.0
4479,NEUTRAL,4.6
4480,CONTRADICTION,3.0
4482,CONTRADICTION,3.5
4483,NEUTRAL,1.0
4484,NEUTRAL,1.0
4485,NEUTRAL,1.0
4488,ENTAILMENT,4.435
4489,CONTRADICTION,4.5
4491,NEUTRAL,3.4
4493,NEUTRAL,3.1
4494,ENTAILMENT,4.6
4495,CONTRADICTION,3.3
4496,ENTAILMENT,4.3
4499,ENTAILMENT,4.9
4500,CONTRADICTION,3.4
4502,NEUTRAL,3.9
4504,ENTAILMENT,1.8
4506,NEUTRAL,3.4
4508,ENTAILMENT,4.9
4510,NEUTRAL,5.0
4512,NEUTRAL,1.1
4518,CONTRADICTION,3.5
4521,ENTAILMENT,2.2
4527,CONTRADICTION,3.8
4528,ENTAILMENT,4.4
4530,NEUTRAL,1.3
4531,NEUTRAL,1.7
4532,NEUTRAL,3.5
4533,NEUTRAL,1.5
4535,NEUTRAL,4.4
4536,CONTRADICTION,3.8
4537,ENTAILMENT,4.9
4538,CONTRADICTION,4.6
4539,NEUTRAL,3.5
4542,NEUTRAL,3.4
4543,ENTAILMENT,3.7
4547,CONTRADICTION,3.3
4548,NEUTRAL,3.615
4550,ENTAILMENT,3.8
4552,NEUTRAL,3.7
4554,ENTAILMENT,4.0
4555,ENTAILMENT,4.9
4557,ENTAILMENT,3.5
4560,NEUTRAL,3.1
4561,NEUTRAL,4.0
4563,CONTRADICTION,3.9
4566,ENTAILMENT,4.2
4568,ENTAILMENT,4.0
4571,NEUTRAL,4.2
4572,CONTRADICTION,3.6
4575,NEUTRAL,2.2
4576,CONTRADICTION,2.1
4577,NEUTRAL,1.7
4578,NEUTRAL,1.0
4582,ENTAILMENT,4.5
4584,ENTAILMENT,4.1
4586,ENTAILMENT,5.0
4587,CONTRADICTION,3.8
4589,ENTAILMENT,4.4
4591,ENTAILMENT,4.9
4592,CONTRADICTION,3.3
4593,NEUTRAL,1.0
4594,NEUTRAL,1.0
4598,ENTAILMENT,4.8
4599,CONTRADICTION,3.0
4600,ENTAILMENT,4.6
4602,ENTAILMENT,4.4
4603,CONTRADICTION,3.2
4604,ENTAILMENT,4.5
4607,ENTAILMENT,4.8
4608,CONTRADICTION,3.3
4609,ENTAILMENT,4.5
4613,ENTAILMENT,4.9
4618,NEUTRAL,4.8
4620,ENTAILMENT,4.5
4621,NEUTRAL,4.0
4622,ENTAILMENT,4.4
4623,CONTRADICTION,4.1
4624,ENTAILMENT,4.6
4625,ENTAILMENT,5.0
4627,NEUTRAL,4.2
4628,CONTRADICTION,3.6
4629,NEUTRAL,1.1
4631,NEUTRAL,1.0
4639,NEUTRAL,2.8
4640,ENTAILMENT,3.1
4641,NEUTRAL,3.3
4642,NEUTRAL,3.2
4645,NEUTRAL,4.3
4647,ENTAILMENT,4.7
4649,ENTAILMENT,4.5
4654,ENTAILMENT,4.6
4655,CONTRADICTION,4.1
4657,NEUTRAL,1.0
4658,NEUTRAL,1.1
4667,NEUTRAL,2.9
4670,NEUTRAL,4.0
4672,ENTAILMENT,3.8
4675,NEUTRAL,4.3
4676,NEUTRAL,3.8
4677,NEUTRAL,3.8
4678,NEUTRAL,3.0
4682,CONTRADICTION,3.1
4684,CONTRADICTION,3.5
4690,ENTAILMENT,4.8
4691,NEUTRAL,4.0
4692,NEUTRAL,4.6
4693,NEUTRAL,3.465
4694,NEUTRAL,3.665
4695,NEUTRAL,3.7
4698,NEUTRAL,3.7
4703,ENTAILMENT,3.8
4704,NEUTRAL,3.3
4705,ENTAILMENT,4.0
4706,CONTRADICTION,3.2
4708,ENTAILMENT,4.3
4709,CONTRADICTION,3.0
4714,ENTAILMENT,3.9
4715,ENTAILMENT,3.4
4719,ENTAILMENT,3.0
4721,CONTRADICTION,3.9
4722,NEUTRAL,2.85
4723,NEUTRAL,3.5
4726,NEUTRAL,2.7
4727,NEUTRAL,3.2
4730,ENTAILMENT,4.6
4732,ENTAILMENT,4.8
4733,CONTRADICTION,3.6
4736,ENTAILMENT,4.7
4737,ENTAILMENT,4.4
4738,CONTRADICTION,4.5
4739,ENTAILMENT,4.3
4741,NEUTRAL,2.6
4744,ENTAILMENT,2.8
4747,ENTAILMENT,4.5
4748,ENTAILMENT,4.8
4749,CONTRADICTION,3.9
4750,ENTAILMENT,5.0
4751,NEUTRAL,4.2
4754,NEUTRAL,1.2
4757,ENTAILMENT,4.6
4758,NEUTRAL,3.3
4765,NEUTRAL,1.1
4768,ENTAILMENT,4.6
4770,NEUTRAL,1.4
4772,NEUTRAL,1.7
4773,NEUTRAL,1.7
4775,ENTAILMENT,5.0
4778,NEUTRAL,3.3
4779,ENTAILMENT,4.3
4781,ENTAILMENT,4.7
4783,ENTAILMENT,4.4
4784,ENTAILMENT,4.8
4785,NEUTRAL,3.8
4786,ENTAILMENT,4.9
4787,CONTRADICTION,3.4
4789,NEUTRAL,1.3
4791,NEUTRAL,1.1
4792,NEUTRAL,1.6
4801,ENTAILMENT,4.5
4804,ENTAILMENT,3.5
4809,CONTRADICTION,3.8
4818,CONTRADICTION,3.5
4827,CONTRADICTION,3.5
4828,ENTAILMENT,4.8
4829,NEUTRAL,3.1
4830,ENTAILMENT,4.9
4833,NEUTRAL,4.2
4834,CONTRADICTION,3.5
4835,ENTAILMENT,4.4
4837,ENTAILMENT,2.6
4838,NEUTRAL,1.7
4840,CONTRADICTION,2.1
4841,ENTAILMENT,2.235
4846,NEUTRAL,1.5
4850,NEUTRAL,1.2
4854,CONTRADICTION,3.0
4856,NEUTRAL,2.5
4861,CONTRADICTION,3.8
4862,NEUTRAL,4.6
4864,NEUTRAL,3.385
4865,NEUTRAL,1.2
4868,NEUTRAL,1.3
4870,CONTRADICTION,3.3
4871,ENTAILMENT,5.0
4873,NEUTRAL,2.1
4875,NEUTRAL,3.2
4876,NEUTRAL,2.7
4878,ENTAILMENT,4.9
4884,ENTAILMENT,4.3
4887,NEUTRAL,4.4
4889,NEUTRAL,4.4
4890,CONTRADICTION,3.715
4892,ENTAILMENT,2.75
4893,NEUTRAL,4.9
4894,CONTRADICTION,3.5
4895,NEUTRAL,4.6
4896,ENTAILMENT,4.9
4897,CONTRADICTION,4.1
4899,CONTRADICTION,2.8
4902,NEUTRAL,1.0
4904,NEUTRAL,1.2
4906,CONTRADICTION,4.4
4907,ENTAILMENT,3.9
4908,CONTRADICTION,3.8
4909,NEUTRAL,1.0
4910,NEUTRAL,1.0
4914,ENTAILMENT,4.8
4917,CONTRADICTION,3.2
4923,ENTAILMENT,4.815
4924,CONTRADICTION,3.3
4925,ENTAILMENT,4.5
4927,NEUTRAL,3.1
4930,NEUTRAL,1.9
4931,NEUTRAL,1.7
4935,NEUTRAL,4.8
4936,CONTRADICTION,3.1
4939,CONTRADICTION,4.0
4943,NEUTRAL,3.8
4945,ENTAILMENT,4.7
4952,NEUTRAL,1.0
4955,CONTRADICTION,3.5
4956,NEUTRAL,4.3
4958,NEUTRAL,2.6
4962,NEUTRAL,2.8
4969,NEUTRAL,2.6
4972,ENTAILMENT,4.7
4973,CONTRADICTION,3.415
4976,NEUTRAL,1.0
4979,NEUTRAL,1.1
4980,NEUTRAL,1.0
4984,NEUTRAL,3.2
4986,NEUTRAL,1.2
4987,NEUTRAL,1.1
4988,NEUTRAL,1.2
4993,CONTRADICTION,3.6
4994,NEUTRAL,1.0
4995,NEUTRAL,1.0
4999,ENTAILMENT,4.9
5001,ENTAILMENT,4.5
5004,NEUTRAL,3.4
5006,ENTAILMENT,4.3
5008,ENTAILMENT,4.8
5009,CONTRADICTION,3.6
5013,NEUTRAL,3.3
5016,NEUTRAL,3.915
5019,ENTAILMENT,3.3
5020,ENTAILMENT,5.0
5021,CONTRADICTION,3.5
5028,ENTAILMENT,4.8
5029,CONTRADICTION,4.2
5034,CONTRADICTION,3.6
5035,NEUTRAL,3.7
5036,ENTAILMENT,4.6
5038,ENTAILMENT,4.8
5041,ENTAILMENT,4.8
5042,CONTRADICTION,3.4
5043,NEUTRAL,2.8
5044,NEUTRAL,3.7
5054,ENTAILMENT,1.1
5055,NEUTRAL,1.4
5057,ENTAILMENT,4.7
5059,ENTAILMENT,4.4
5061,ENTAILMENT,4.6
5062,CONTRADICTION,4.3
5063,ENTAILMENT,4.7
5065,ENTAILMENT,4.9
5066,ENTAILMENT,4.9
5067,CONTRADICTION,3.7
5068,ENTAILMENT,4.4
5069,CONTRADICTION,4.4
5070,NEUTRAL,1.0
5071,NEUTRAL,1.0
5075,ENTAILMENT,4.9
5076,CONTRADICTION,3.6
5077,ENTAILMENT,4.9
5084,ENTAILMENT,4.4
5087,NEUTRAL,4.1
5088,NEUTRAL,1.4
5090,NEUTRAL,1.7
5093,ENTAILMENT,4.7
5094,CONTRADICTION,3.9
5095,NEUTRAL,4.5
5098,NEUTRAL,1.0
5099,NEUTRAL,1.0
5101,NEUTRAL,1.1
5103,NEUTRAL,3.8
5104,ENTAILMENT,4.5
5106,ENTAILMENT,4.5
5108,ENTAILMENT,4.8
5111,NEUTRAL,4.1
5112,CONTRADICTION,3.8
5118,NEUTRAL,1.0
5120,ENTAILMENT,4.9
5122,ENTAILMENT,4.9
5126,NEUTRAL,1.0
5128,NEUTRAL,1.4
5129,ENTAILMENT,4.7
5130,CONTRADICTION,4.0
5131,NEUTRAL,3.9
5138,ENTAILMENT,3.7
5140,ENTAILMENT,4.5
5143,NEUTRAL,1.4
5144,NEUTRAL,2.1
5146,NEUTRAL,1.4
5150,CONTRADICTION,3.2
5151,NEUTRAL,1.0
5152,NEUTRAL,1.0
5156,ENTAILMENT,4.4
5157,CONTRADICTION,4.1
5158,ENTAILMENT,4.5
5159,CONTRADICTION,2.4
5162,NEUTRAL,1.5
5164,NEUTRAL,1.1
5165,ENTAILMENT,4.7
5168,CONTRADICTION,3.8
5170,NEUTRAL,1.1
5172,NEUTRAL,1.3
5173,NEUTRAL,1.2
5174,ENTAILMENT,4.8
5179,CONTRADICTION,3.8
5180,ENTAILMENT,4.8
5181,CONTRADICTION,3.9
5182,ENTAILMENT,4.7
5183,ENTAILMENT,4.9
5184,NEUTRAL,2.6
5185,ENTAILMENT,4.8
5188,NEUTRAL,1.0
5190,NEUTRAL,1.0
5192,ENTAILMENT,4.4
5193,CONTRADICTION,4.315
5194,ENTAILMENT,4.6
5196,NEUTRAL,3.3
5200,NEUTRAL,3.2
5202,NEUTRAL,3.4
5205,NEUTRAL,3.0
5207,NEUTRAL,2.2
5209,NEUTRAL,2.9
5210,ENTAILMENT,4.8
5211,CONTRADICTION,3.6
5213,CONTRADICTION,3.9
5214,NEUTRAL,1.5
5217,NEUTRAL,1.3
5218,NEUTRAL,1.1
5221,ENTAILMENT,3.8
5222,NEUTRAL,3.0
5224,NEUTRAL,1.1
5228,NEUTRAL,4.3
5229,CONTRADICTION,3.6
5230,ENTAILMENT,5.0
5233,NEUTRAL,3.5
5235,NEUTRAL,3.3
5237,ENTAILMENT,4.5
5240,ENTAILMENT,4.1
5241,NEUTRAL,3.2
5243,NEUTRAL,3.0
5245,NEUTRAL,2.9
5250,NEUTRAL,1.2
5252,ENTAILMENT,1.0
5255,ENTAILMENT,4.8
5257,ENTAILMENT,4.6
5259,ENTAILMENT,4.4
5265,CONTRADICTION,3.5
5266,ENTAILMENT,5.0
5268,ENTAILMENT,4.7
5270,NEUTRAL,3.5
5271,CONTRADICTION,4.2
5272,ENTAILMENT,4.8
5273,ENTAILMENT,4.9
5274,CONTRADICTION,3.5
5275,ENTAILMENT,4.9
5279,ENTAILMENT,4.6
5280,CONTRADICTION,4.1
5281,ENTAILMENT,4.8
5283,CONTRADICTION,4.0
5284,NEUTRAL,4.5
5285,CONTRADICTION,3.4
5286,ENTAILMENT,4.5
5287,CONTRADICTION,4.0
5289,CONTRADICTION,3.7
5290,ENTAILMENT,4.4
5292,NEUTRAL,3.0
5293,NEUTRAL,4.4
5295,NEUTRAL,1.0
5297,NEUTRAL,1.0
5299,NEUTRAL,1.0
5300,ENTAILMENT,4.8
5301,CONTRADICTION,3.6
5302,ENTAILMENT,4.9
5305,NEUTRAL,3.7
5307,CONTRADICTION,3.2
5308,ENTAILMENT,4.4
5309,ENTAILMENT,4.9
5312,NEUTRAL,3.7
5315,ENTAILMENT,4.4
5316,CONTRADICTION,3.7
5320,ENTAILMENT,4.8
5322,ENTAILMENT,3.9
5323,NEUTRAL,2.635
5326,NEUTRAL,3.8
5328,NEUTRAL,3.3
5330,NEUTRAL,3.6
5331,ENTAILMENT,4.5
5332,NEUTRAL,3.7
5336,ENTAILMENT,4.7
5337,CONTRADICTION,3.0
5339,CONTRADICTION,3.0
5343,NEUTRAL,3.1
5344,NEUTRAL,3.0
5353,ENTAILMENT,4.2
5354,ENTAILMENT,4.9
5355,CONTRADICTION,3.6
5360,ENTAILMENT,4.8
5364,CONTRADICTION,3.7
5365,ENTAILMENT,3.9
5366,CONTRADICTION,3.0
5367,NEUTRAL,1.6
5368,NEUTRAL,1.5
5371,NEUTRAL,1.5
5375,CONTRADICTION,3.2
5381,ENTAILMENT,5.0
5382,CONTRADICTION,4.0
5386,NEUTRAL,2.4
5388,NEUTRAL,2.8
5390,ENTAILMENT,4.4
5392,ENTAILMENT,4.7
5394,NEUTRAL,4.5
5396,ENTAILMENT,4.6
5400,CONTRADICTION,3.7
5402,CONTRADICTION,4.0
5403,NEUTRAL,2.5
5408,ENTAILMENT,4.9
5410,ENTAILMENT,4.535
5412,NEUTRAL,3.8
5413,NEUTRAL,2.8
5416,NEUTRAL,3.9
5417,ENTAILMENT,4.7
5418,NEUTRAL,3.9
5421,NEUTRAL,1.1
5422,NEUTRAL,1.0
5424,NEUTRAL,1.1
5425,NEUTRAL,1.0
5428,NEUTRAL,4.4
5430,ENTAILMENT,4.065
5431,CONTRADICTION,2.8
5433,CONTRADICTION,3.7
5438,CONTRADICTION,3.3
5441,NEUTRAL,3.0
5442,NEUTRAL,3.8
5444,ENTAILMENT,4.9
5445,CONTRADICTION,3.7
5448,ENTAILMENT,4.6
5450,ENTAILMENT,4.5
5451,CONTRADICTION,3.7
5452,NEUTRAL,4.4
5453,ENTAILMENT,4.5
5465,CONTRADICTION,4.2
5469,CONTRADICTION,3.4
5470,ENTAILMENT,4.7
5472,CONTRADICTION,3.4
5473,ENTAILMENT,5.0
5475,NEUTRAL,1.0
5479,NEUTRAL,1.3
5481,NEUTRAL,3.5
5482,ENTAILMENT,4.5
5484,ENTAILMENT,4.4
5485,ENTAILMENT,4.8
5486,NEUTRAL,3.2
5488,NEUTRAL,3.2
5490,CONTRADICTION,3.4
5493,NEUTRAL,1.365
5494,NEUTRAL,2.2
5499,NEUTRAL,4.0
5506,NEUTRAL,1.4
5508,CONTRADICTION,3.8
5509,ENTAILMENT,4.3
5511,ENTAILMENT,4.6
5515,NEUTRAL,3.5
5516,NEUTRAL,4.6
5517,CONTRADICTION,3.015
5519,NEUTRAL,4.0
5524,NEUTRAL,3.7
5527,ENTAILMENT,4.8
5528,CONTRADICTION,3.4
5529,NEUTRAL,3.1
5536,NEUTRAL,3.9
5539,NEUTRAL,2.5
5541,NEUTRAL,2.0
5542,NEUTRAL,3.1
5543,ENTAILMENT,4.6
5544,CONTRADICTION,3.7
5547,NEUTRAL,1.1
5550,NEUTRAL,1.1
5551,NEUTRAL,1.0
5557,NEUTRAL,1.2
5559,NEUTRAL,1.0
5562,CONTRADICTION,4.1
5564,NEUTRAL,2.8
5566,NEUTRAL,3.8
5567,ENTAILMENT,4.5
5570,ENTAILMENT,4.7
5571,CONTRADICTION,4.5
5572,ENTAILMENT,4.7
5573,NEUTRAL,3.4
5574,NEUTRAL,4.4
5576,NEUTRAL,4.5
5577,NEUTRAL,3.5
5578,NEUTRAL,4.5
5579,ENTAILMENT,4.2
5581,ENTAILMENT,4.4
5583,NEUTRAL,3.3
5585,NEUTRAL,2.1
5589,NEUTRAL,3.9
5590,NEUTRAL,4.0
5592,NEUTRAL,3.4
5594,ENTAILMENT,3.9
5596,ENTAILMENT,3.8
5597,ENTAILMENT,4.9
5598,CONTRADICTION,3.1
5599,ENTAILMENT,4.7
5600,CONTRADICTION,3.8
5601,NEUTRAL,2.2
5605,NEUTRAL,2.8
5606,NEUTRAL,4.3
5611,NEUTRAL,1.4
5616,CONTRADICTION,3.3
5622,CONTRADICTION,3.7
5625,NEUTRAL,3.3
5626,ENTAILMENT,4.9
