pair_ID,entailment_judgment
5065,ENTAILMENT
5066,ENTAILMENT
5067,CONTRADICTION
5068,CONTRADICTION
5069,CONTRADICTION
5070,NEUTRAL
5071,NEUTRAL
5075,ENTAILMENT
5076,CONTRADICTION
5077,NEUTRAL
5084,ENTAILMENT
5087,NEUTRAL
5088,NEUTRAL
5090,NEUTRAL
5093,ENTAILMENT
5094,CONTRADICTION
5095,ENTAILMENT
5098,ENTAILMENT
5099,NEUTRAL
5101,NEUTRAL
5103,NEUTRAL
5104,NEUTRAL
5106,NEUTRAL
5108,ENTAILMENT
5111,NEUTRAL
5112,CONTRADICTION
5118,NEUTRAL
5120,ENTAILMENT
5122,ENTAILMENT
5126,NEUTRAL
5128,NEUTRAL
5129,NEUTRAL
5130,CONTRADICTION
5131,ENTAILMENT
5138,ENTAILMENT
5140,ENTAILMENT
5143,CONTRADICTION
5144,NEUTRAL
5146,NEUTRAL
5150,NEUTRAL
5151,NEUTRAL
5152,CONTRADICTION
5156,ENTAILMENT
5157,CONTRADICTION
5158,ENTAILMENT
5159,CONTRADICTION
5162,NEUTRAL
5164,NEUTRAL
5165,NEUTRAL
5168,CONTRADICTION
5170,NEUTRAL
5172,CONTRADICTION
5173,NEUTRAL
5174,ENTAILMENT
5179,CONTRADICTION
5180,ENTAILMENT
5181,CONTRADICTION
5182,ENTAILMENT
5183,ENTAILMENT
5184,ENTAILMENT
5185,NEUTRAL
5188,NEUTRAL
5190,NEUTRAL
5192,ENTAILMENT
5193,CONTRADICTION
5194,CONTRADICTION
5196,NEUTRAL
5200,CONTRADICTION
5202,NEUTRAL
5205,NEUTRAL
5207,NEUTRAL
5209,NEUTRAL
5210,ENTAILMENT
5211,CONTRADICTION
5213,CONTRADICTION
5214,NEUTRAL
5217,CONTRADICTION
5218,NEUTRAL
5221,ENTAILMENT
5222,NEUTRAL
5224,NEUTRAL
5228,NEUTRAL
5229,CONTRADICTION
5230,ENTAILMENT
5233,NEUTRAL
5235,CONTRADICTION
5237,ENTAILMENT
5240,ENTAILMENT
5241,NEUTRAL
5243,NEUTRAL
5245,NEUTRAL
5250,NEUTRAL
5252,NEUTRAL
5255,ENTAILMENT
5257,ENTAILMENT
5259,NEUTRAL
5265,CONTRADICTION
5266,CONTRADICTION
5268,ENTAILMENT
5270,ENTAILMENT
5271,CONTRADICTION
5272,ENTAILMENT
5273,NEUTRAL
5274,CONTRADICTION
5275,ENTAILMENT
5279,ENTAILMENT
5280,CONTRADICTION
5281,NEUTRAL
5283,CONTRADICTION
5284,ENTAILMENT
5285,CONTRADICTION
5286,NEUTRAL
5287,CONTRADICTION
5289,CONTRADICTION
5290,ENTAILMENT
5292,NEUTRAL
5293,NEUTRAL
5295,NEUTRAL
5297,NEUTRAL
5299,NEUTRAL
5300,NEUTRAL
5301,CONTRADICTION
5302,ENTAILMENT
5305,NEUTRAL
5307,NEUTRAL
5308,NEUTRAL
5309,NEUTRAL
5312,NEUTRAL
5315,NEUTRAL
5316,CONTRADICTION
5320,ENTAILMENT
5322,ENTAILMENT
5323,CONTRADICTION
5326,ENTAILMENT
5328,NEUTRAL
5330,NEUTRAL
5331,ENTAILMENT
5332,NEUTRAL
5336,NEUTRAL
5337,CONTRADICTION
5339,CONTRADICTION
5343,CONTRADICTION
5344,NEUTRAL
5353,ENTAILMENT
5354,ENTAILMENT
5355,CONTRADICTION
5360,ENTAILMENT
5364,CONTRADICTION
5365,ENTAILMENT
5366,CONTRADICTION
5367,NEUTRAL
5368,NEUTRAL
5371,NEUTRAL
5375,CONTRADICTION
5381,ENTAILMENT
5382,CONTRADICTION
5386,CONTRADICTION
5388,CONTRADICTION
5390,ENTAILMENT
5392,ENTAILMENT
5394,ENTAILMENT
5396,ENTAILMENT
5400,NEUTRAL
5402,CONTRADICTION
5403,NEUTRAL
5408,NEUTRAL
5410,ENTAILMENT
5412,ENTAILMENT
5413,CONTRADICTION
5416,ENTAILMENT
5417,ENTAILMENT
5418,ENTAILMENT
5421,NEUTRAL
5422,NEUTRAL
5424,NEUTRAL
5425,NEUTRAL
5428,ENTAILMENT
5430,NEUTRAL
5431,CONTRADICTION
5433,CONTRADICTION
5438,CONTRADICTION
5441,ENTAILMENT
5442,NEUTRAL
5444,ENTAILMENT
5445,CONTRADICTION
5448,ENTAILMENT
5450,ENTAILMENT
5451,CONTRADICTION
5452,ENTAILMENT
5453,ENTAILMENT
5465,CONTRADICTION
5469,CONTRADICTION
5470,NEUTRAL
5472,CONTRADICTION
5473,ENTAILMENT
5475,ENTAILMENT
5479,NEUTRAL
5481,NEUTRAL
5482,NEUTRAL
5484,NEUTRAL
5485,ENTAILMENT
5486,NEUTRAL
5488,NEUTRAL
5490,CONTRADICTION
5493,ENTAILMENT
5494,NEUTRAL
5499,NEUTRAL
5506,NEUTRAL
5508,CONTRADICTION
5509,ENTAILMENT
5511,ENTAILMENT
5515,ENTAILMENT
5516,NEUTRAL
5517,CONTRADICTION
5519,NEUTRAL
5524,NEUTRAL
5527,ENTAILMENT
5528,CONTRADICTION
5529,ENTAILMENT
5536,ENTAILMENT
5539,NEUTRAL
5541,NEUTRAL
5542,NEUTRAL
5543,ENTAILMENT
5544,CONTRADICTION
5547,NEUTRAL
5550,NEUTRAL
5551,NEUTRAL
5557,NEUTRAL
5559,NEUTRAL
5562,CONTRADICTION
5564,NEUTRAL
5566,NEUTRAL
5567,ENTAILMENT
5570,CONTRADICTION
5571,CONTRADICTION
5572,ENTAILMENT
5573,NEUTRAL
5574,NEUTRAL
5576,NEUTRAL
5577,CONTRADICTION
5578,NEUTRAL
5579,ENTAILMENT
5581,NEUTRAL
5583,NEUTRAL
5585,NEUTRAL
5589,NEUTRAL
5590,ENTAILMENT
5592,ENTAILMENT
5594,ENTAILMENT
5596,ENTAILMENT
5597,ENTAILMENT
5598,CONTRADICTION
5599,ENTAILMENT
5600,CONTRADICTION
5601,ENTAILMENT
5605,ENTAILMENT
5606,ENTAILMENT
5611,NEUTRAL
5616,CONTRADICTION
5622,CONTRADICTION
5625,NEUTRAL
5626,NEUTRAL
5628,ENTAILMENT
5629,CONTRADICTION
5630,ENTAILMENT
5631,NEUTRAL
5635,ENTAILMENT
5636,CONTRADICTION
5638,CONTRADICTION
5639,NEUTRAL
5644,ENTAILMENT
5648,ENTAILMENT
5649,CONTRADICTION
5650,ENTAILMENT
5652,CONTRADICTION
5654,CONTRADICTION
5655,NEUTRAL
5658,NEUTRAL
5660,NEUTRAL
5661,ENTAILMENT
5662,ENTAILMENT
5665,NEUTRAL
5666,ENTAILMENT
5667,NEUTRAL
5669,ENTAILMENT
5670,NEUTRAL
5672,NEUTRAL
5673,NEUTRAL
5674,NEUTRAL
5681,CONTRADICTION
5682,ENTAILMENT
5684,ENTAILMENT
5685,NEUTRAL
5686,ENTAILMENT
5688,CONTRADICTION
5689,NEUTRAL
5690,CONTRADICTION
5692,CONTRADICTION
5699,CONTRADICTION
5700,ENTAILMENT
5702,NEUTRAL
5703,CONTRADICTION
5704,ENTAILMENT
5705,ENTAILMENT
5707,ENTAILMENT
5708,CONTRADICTION
5709,NEUTRAL
5711,NEUTRAL
5713,NEUTRAL
5714,ENTAILMENT
5715,CONTRADICTION
5716,NEUTRAL
5719,NEUTRAL
5720,NEUTRAL
5721,CONTRADICTION
5723,ENTAILMENT
5724,CONTRADICTION
5726,CONTRADICTION
5727,ENTAILMENT
5729,ENTAILMENT
5730,CONTRADICTION
5731,ENTAILMENT
5734,ENTAILMENT
5735,ENTAILMENT
5738,NEUTRAL
5743,ENTAILMENT
5746,CONTRADICTION
5748,CONTRADICTION
5754,NEUTRAL
5757,NEUTRAL
5759,NEUTRAL
5760,ENTAILMENT
5763,NEUTRAL
5766,NEUTRAL
5767,NEUTRAL
5769,NEUTRAL
5771,CONTRADICTION
5774,NEUTRAL
5775,CONTRADICTION
5778,NEUTRAL
5780,NEUTRAL
5782,ENTAILMENT
5783,NEUTRAL
5784,ENTAILMENT
5785,ENTAILMENT
5786,ENTAILMENT
5789,CONTRADICTION
5790,ENTAILMENT
5793,NEUTRAL
5795,CONTRADICTION
5796,ENTAILMENT
5798,NEUTRAL
5800,CONTRADICTION
5802,CONTRADICTION
5803,NEUTRAL
5804,NEUTRAL
5805,NEUTRAL
5807,NEUTRAL
5808,ENTAILMENT
5809,ENTAILMENT
5814,NEUTRAL
5817,ENTAILMENT
5818,CONTRADICTION
5827,CONTRADICTION
5830,ENTAILMENT
5831,NEUTRAL
5832,NEUTRAL
5833,ENTAILMENT
5837,ENTAILMENT
5838,NEUTRAL
5840,CONTRADICTION
5843,NEUTRAL
5844,NEUTRAL
5849,NEUTRAL
5854,CONTRADICTION
5856,NEUTRAL
5858,NEUTRAL
5862,ENTAILMENT
5863,NEUTRAL
5866,ENTAILMENT
5868,ENTAILMENT
5869,NEUTRAL
5870,CONTRADICTION
5871,ENTAILMENT
5873,NEUTRAL
5877,NEUTRAL
5878,NEUTRAL
5880,ENTAILMENT
5881,ENTAILMENT
5884,NEUTRAL
5888,NEUTRAL
5889,ENTAILMENT
5891,NEUTRAL
5892,NEUTRAL
5893,NEUTRAL
5896,NEUTRAL
5897,NEUTRAL
5903,ENTAILMENT
5908,CONTRADICTION
5910,NEUTRAL
5912,NEUTRAL
5913,NEUTRAL
5915,ENTAILMENT
5916,ENTAILMENT
5917,CONTRADICTION
5921,NEUTRAL
5925,ENTAILMENT
5926,ENTAILMENT
5927,ENTAILMENT
5929,ENTAILMENT
5932,ENTAILMENT
5933,NEUTRAL
5934,NEUTRAL
5935,CONTRADICTION
5939,ENTAILMENT
5940,ENTAILMENT
5942,CONTRADICTION
5945,ENTAILMENT
5946,ENTAILMENT
5949,ENTAILMENT
5950,CONTRADICTION
5951,ENTAILMENT
5953,CONTRADICTION
5954,NEUTRAL
5957,NEUTRAL
5958,NEUTRAL
5959,NEUTRAL
5961,NEUTRAL
5962,NEUTRAL
5963,NEUTRAL
5967,NEUTRAL
5969,NEUTRAL
5971,NEUTRAL
5972,ENTAILMENT
5973,NEUTRAL
5974,NEUTRAL
5980,NEUTRAL
5981,NEUTRAL
5984,NEUTRAL
5985,ENTAILMENT
5993,NEUTRAL
5994,NEUTRAL
5995,CONTRADICTION
5997,NEUTRAL
5998,ENTAILMENT
5999,ENTAILMENT
6002,NEUTRAL
6003,ENTAILMENT
6004,CONTRADICTION
6008,ENTAILMENT
6009,CONTRADICTION
6010,ENTAILMENT
6011,CONTRADICTION
6012,NEUTRAL
6013,ENTAILMENT
6016,NEUTRAL
6018,ENTAILMENT
6019,ENTAILMENT
6021,ENTAILMENT
6023,NEUTRAL
6024,NEUTRAL
6025,ENTAILMENT
6026,CONTRADICTION
6031,NEUTRAL
6033,NEUTRAL
6034,ENTAILMENT
6036,ENTAILMENT
6039,NEUTRAL
6040,NEUTRAL
6043,CONTRADICTION
6046,ENTAILMENT
6048,NEUTRAL
6049,NEUTRAL
6055,NEUTRAL
6057,CONTRADICTION
6058,NEUTRAL
6059,CONTRADICTION
6062,NEUTRAL
6063,ENTAILMENT
6064,CONTRADICTION
6066,NEUTRAL
6067,NEUTRAL
6069,NEUTRAL
6070,NEUTRAL
6071,NEUTRAL
6073,NEUTRAL
6074,ENTAILMENT
6076,NEUTRAL
6079,CONTRADICTION
6081,NEUTRAL
6087,NEUTRAL
6089,NEUTRAL
6090,NEUTRAL
6091,NEUTRAL
6094,ENTAILMENT
6097,CONTRADICTION
6100,ENTAILMENT
6102,NEUTRAL
6107,NEUTRAL
6110,ENTAILMENT
6111,NEUTRAL
6113,ENTAILMENT
6114,NEUTRAL
6115,ENTAILMENT
6116,NEUTRAL
6118,NEUTRAL
6121,ENTAILMENT
6124,CONTRADICTION
6125,ENTAILMENT
6126,NEUTRAL
6129,NEUTRAL
6130,CONTRADICTION
6132,ENTAILMENT
6134,NEUTRAL
6138,NEUTRAL
6139,NEUTRAL
6140,NEUTRAL
6141,NEUTRAL
6142,NEUTRAL
6143,NEUTRAL
6148,NEUTRAL
6149,NEUTRAL
6151,ENTAILMENT
6156,NEUTRAL
6162,NEUTRAL
6163,ENTAILMENT
6165,NEUTRAL
6166,NEUTRAL
6167,NEUTRAL
6168,ENTAILMENT
6172,NEUTRAL
6173,ENTAILMENT
6177,ENTAILMENT
6181,NEUTRAL
6182,NEUTRAL
6184,ENTAILMENT
6189,NEUTRAL
6190,NEUTRAL
6192,NEUTRAL
6196,NEUTRAL
6201,NEUTRAL
6204,ENTAILMENT
6207,NEUTRAL
6210,NEUTRAL
6216,ENTAILMENT
6217,NEUTRAL
6220,ENTAILMENT
6221,NEUTRAL
6222,NEUTRAL
6223,ENTAILMENT
6226,CONTRADICTION
6227,NEUTRAL
6229,NEUTRAL
6230,ENTAILMENT
6235,NEUTRAL
6237,NEUTRAL
6238,NEUTRAL
6240,NEUTRAL
6244,NEUTRAL
6245,NEUTRAL
6247,NEUTRAL
6251,ENTAILMENT
6252,ENTAILMENT
6254,ENTAILMENT
6255,NEUTRAL
6256,ENTAILMENT
6257,CONTRADICTION
6260,CONTRADICTION
6261,ENTAILMENT
6262,NEUTRAL
6264,NEUTRAL
6265,NEUTRAL
6268,ENTAILMENT
6269,CONTRADICTION
6270,NEUTRAL
6271,NEUTRAL
6273,NEUTRAL
6274,NEUTRAL
6275,CONTRADICTION
6276,NEUTRAL
6277,NEUTRAL
6279,ENTAILMENT
6281,NEUTRAL
6282,ENTAILMENT
6283,ENTAILMENT
6284,NEUTRAL
6285,ENTAILMENT
6289,CONTRADICTION
6294,NEUTRAL
6296,NEUTRAL
6298,NEUTRAL
6303,NEUTRAL
6304,NEUTRAL
6312,ENTAILMENT
6314,NEUTRAL
6320,NEUTRAL
6322,NEUTRAL
6323,NEUTRAL
6324,ENTAILMENT
6325,NEUTRAL
6328,ENTAILMENT
6329,NEUTRAL
6331,ENTAILMENT
6332,NEUTRAL
6339,CONTRADICTION
6340,NEUTRAL
6341,NEUTRAL
6343,CONTRADICTION
6351,NEUTRAL
6352,NEUTRAL
6354,NEUTRAL
6355,ENTAILMENT
6356,NEUTRAL
6361,NEUTRAL
6364,ENTAILMENT
6365,ENTAILMENT
6367,CONTRADICTION
6369,NEUTRAL
6371,NEUTRAL
6374,NEUTRAL
6376,ENTAILMENT
6378,CONTRADICTION
6379,ENTAILMENT
6380,NEUTRAL
6383,NEUTRAL
6384,NEUTRAL
6388,NEUTRAL
6389,CONTRADICTION
6391,NEUTRAL
6393,ENTAILMENT
6398,NEUTRAL
6399,NEUTRAL
6400,ENTAILMENT
6401,NEUTRAL
6403,NEUTRAL
6406,NEUTRAL
6408,NEUTRAL
6409,NEUTRAL
6410,NEUTRAL
6413,NEUTRAL
6414,NEUTRAL
6415,ENTAILMENT
6416,CONTRADICTION
6418,ENTAILMENT
6422,ENTAILMENT
6425,NEUTRAL
6427,CONTRADICTION
6428,ENTAILMENT
6430,ENTAILMENT
6431,NEUTRAL
6433,NEUTRAL
6435,NEUTRAL
6436,NEUTRAL
6437,ENTAILMENT
6438,CONTRADICTION
6439,NEUTRAL
6440,ENTAILMENT
6441,NEUTRAL
6442,NEUTRAL
6445,NEUTRAL
6446,NEUTRAL
6449,NEUTRAL
6451,NEUTRAL
6453,NEUTRAL
6455,CONTRADICTION
6456,ENTAILMENT
6457,ENTAILMENT
6459,ENTAILMENT
6461,NEUTRAL
6462,NEUTRAL
6464,NEUTRAL
6465,NEUTRAL
6466,CONTRADICTION
6472,ENTAILMENT
6473,CONTRADICTION
6474,NEUTRAL
6475,NEUTRAL
6476,NEUTRAL
6479,NEUTRAL
6481,ENTAILMENT
6483,NEUTRAL
6484,NEUTRAL
6485,ENTAILMENT
6486,NEUTRAL
6487,NEUTRAL
6490,ENTAILMENT
6492,NEUTRAL
6493,ENTAILMENT
6494,ENTAILMENT
6498,NEUTRAL
6501,ENTAILMENT
6502,NEUTRAL
6503,ENTAILMENT
6504,CONTRADICTION
6505,ENTAILMENT
6507,CONTRADICTION
6509,NEUTRAL
6512,NEUTRAL
6515,ENTAILMENT
6516,CONTRADICTION
6518,ENTAILMENT
6519,CONTRADICTION
6520,NEUTRAL
6522,NEUTRAL
6523,NEUTRAL
6524,NEUTRAL
6525,NEUTRAL
6526,NEUTRAL
6528,NEUTRAL
6530,ENTAILMENT
6533,NEUTRAL
6534,NEUTRAL
6537,ENTAILMENT
6538,CONTRADICTION
6541,ENTAILMENT
6542,CONTRADICTION
6547,CONTRADICTION
6551,NEUTRAL
6553,CONTRADICTION
6556,NEUTRAL
6560,NEUTRAL
6561,ENTAILMENT
6562,NEUTRAL
6564,ENTAILMENT
6570,NEUTRAL
6571,NEUTRAL
6573,NEUTRAL
6574,NEUTRAL
6581,NEUTRAL
6583,NEUTRAL
6585,ENTAILMENT
6586,NEUTRAL
6587,ENTAILMENT
6594,NEUTRAL
6596,CONTRADICTION
6601,NEUTRAL
6602,ENTAILMENT
6608,NEUTRAL
6609,NEUTRAL
6611,ENTAILMENT
6612,CONTRADICTION
6613,ENTAILMENT
6616,NEUTRAL
6621,NEUTRAL
6622,ENTAILMENT
6623,CONTRADICTION
6624,NEUTRAL
6627,NEUTRAL
6628,NEUTRAL
6629,ENTAILMENT
6630,CONTRADICTION
6633,NEUTRAL
6636,NEUTRAL
6637,NEUTRAL
6639,NEUTRAL
6641,CONTRADICTION
6642,NEUTRAL
6643,ENTAILMENT
6645,NEUTRAL
6650,CONTRADICTION
6651,ENTAILMENT
6652,NEUTRAL
6653,NEUTRAL
6654,NEUTRAL
6655,NEUTRAL
6660,NEUTRAL
6661,CONTRADICTION
6662,NEUTRAL
6663,NEUTRAL
6666,NEUTRAL
6667,NEUTRAL
6668,NEUTRAL
6672,CONTRADICTION
6676,NEUTRAL
6677,NEUTRAL
6679,NEUTRAL
6680,NEUTRAL
6681,CONTRADICTION
6682,ENTAILMENT
6685,NEUTRAL
6686,ENTAILMENT
6689,NEUTRAL
6690,CONTRADICTION
6691,NEUTRAL
6693,NEUTRAL
6699,CONTRADICTION
6702,NEUTRAL
6703,NEUTRAL
6704,NEUTRAL
6706,ENTAILMENT
6707,ENTAILMENT
6708,CONTRADICTION
6710,CONTRADICTION
6712,NEUTRAL
6713,NEUTRAL
6716,ENTAILMENT
6718,NEUTRAL
6719,ENTAILMENT
6722,NEUTRAL
6724,NEUTRAL
6726,CONTRADICTION
6727,ENTAILMENT
6730,ENTAILMENT
6732,NEUTRAL
6734,NEUTRAL
6737,CONTRADICTION
6739,NEUTRAL
6741,NEUTRAL
6743,NEUTRAL
6744,NEUTRAL
6749,NEUTRAL
6751,NEUTRAL
6753,NEUTRAL
6755,CONTRADICTION
6759,NEUTRAL
6763,ENTAILMENT
6767,CONTRADICTION
6774,ENTAILMENT
6776,NEUTRAL
6779,NEUTRAL
6780,NEUTRAL
6782,NEUTRAL
6783,ENTAILMENT
6785,ENTAILMENT
6786,CONTRADICTION
6787,NEUTRAL
6788,NEUTRAL
6790,NEUTRAL
6792,NEUTRAL
6793,NEUTRAL
6794,ENTAILMENT
6795,ENTAILMENT
6796,NEUTRAL
6797,NEUTRAL
6798,NEUTRAL
6801,ENTAILMENT
6803,NEUTRAL
6806,ENTAILMENT
6807,NEUTRAL
6808,ENTAILMENT
6809,CONTRADICTION
6811,ENTAILMENT
6815,ENTAILMENT
6817,NEUTRAL
6818,NEUTRAL
6820,NEUTRAL
6821,ENTAILMENT
6823,NEUTRAL
6826,NEUTRAL
6827,CONTRADICTION
6828,ENTAILMENT
6829,NEUTRAL
6831,ENTAILMENT
6832,ENTAILMENT
6835,CONTRADICTION
6836,ENTAILMENT
6837,CONTRADICTION
6838,ENTAILMENT
6839,CONTRADICTION
6841,NEUTRAL
6842,ENTAILMENT
6844,ENTAILMENT
6846,NEUTRAL
6848,NEUTRAL
6850,NEUTRAL
6852,ENTAILMENT
6853,ENTAILMENT
6854,ENTAILMENT
6856,NEUTRAL
6858,NEUTRAL
6859,NEUTRAL
6860,NEUTRAL
6861,ENTAILMENT
6864,CONTRADICTION
6867,ENTAILMENT
6871,NEUTRAL
6872,NEUTRAL
6873,CONTRADICTION
6874,NEUTRAL
6876,NEUTRAL
6878,NEUTRAL
6881,NEUTRAL
6882,ENTAILMENT
6883,NEUTRAL
6886,NEUTRAL
6888,ENTAILMENT
6889,CONTRADICTION
6891,NEUTRAL
6892,NEUTRAL
6893,NEUTRAL
6895,NEUTRAL
6898,CONTRADICTION
6900,CONTRADICTION
6904,NEUTRAL
6906,ENTAILMENT
6908,ENTAILMENT
6909,CONTRADICTION
6910,NEUTRAL
6911,NEUTRAL
6915,NEUTRAL
6916,CONTRADICTION
6917,NEUTRAL
6925,NEUTRAL
6926,ENTAILMENT
6928,NEUTRAL
6929,CONTRADICTION
6930,NEUTRAL
6933,NEUTRAL
6935,ENTAILMENT
6936,NEUTRAL
6937,NEUTRAL
6938,ENTAILMENT
6939,ENTAILMENT
6941,NEUTRAL
6943,NEUTRAL
6944,NEUTRAL
6949,NEUTRAL
6951,ENTAILMENT
6952,ENTAILMENT
6953,NEUTRAL
6954,NEUTRAL
6956,NEUTRAL
6959,ENTAILMENT
6960,NEUTRAL
6962,NEUTRAL
6963,NEUTRAL
6965,NEUTRAL
6967,NEUTRAL
6972,NEUTRAL
6973,NEUTRAL
6976,NEUTRAL
6977,NEUTRAL
6984,NEUTRAL
6985,NEUTRAL
6986,NEUTRAL
6988,ENTAILMENT
6989,ENTAILMENT
6990,NEUTRAL
6999,ENTAILMENT
7003,NEUTRAL
7010,NEUTRAL
7011,NEUTRAL
7012,NEUTRAL
7014,ENTAILMENT
7015,NEUTRAL
7017,NEUTRAL
7023,NEUTRAL
7024,NEUTRAL
7029,CONTRADICTION
7030,NEUTRAL
7031,NEUTRAL
7032,NEUTRAL
7033,CONTRADICTION
7034,NEUTRAL
7036,NEUTRAL
7037,CONTRADICTION
7038,NEUTRAL
7039,ENTAILMENT
7041,NEUTRAL
7042,NEUTRAL
7046,NEUTRAL
7047,CONTRADICTION
7048,ENTAILMENT
7049,CONTRADICTION
7050,NEUTRAL
7051,NEUTRAL
7052,NEUTRAL
7053,CONTRADICTION
7055,NEUTRAL
7057,NEUTRAL
7059,NEUTRAL
7062,ENTAILMENT
7065,CONTRADICTION
7067,NEUTRAL
7068,ENTAILMENT
7069,NEUTRAL
7071,CONTRADICTION
7072,NEUTRAL
7073,NEUTRAL
7075,NEUTRAL
7076,CONTRADICTION
7078,NEUTRAL
7079,NEUTRAL
7080,NEUTRAL
7089,NEUTRAL
7091,NEUTRAL
7095,ENTAILMENT
7096,ENTAILMENT
7097,ENTAILMENT
7098,ENTAILMENT
7102,NEUTRAL
7106,NEUTRAL
7107,NEUTRAL
7109,NEUTRAL
7111,NEUTRAL
7112,NEUTRAL
7113,ENTAILMENT
7114,CONTRADICTION
7115,ENTAILMENT
7117,ENTAILMENT
7122,ENTAILMENT
7128,NEUTRAL
7129,NEUTRAL
7130,NEUTRAL
7131,NEUTRAL
7132,CONTRADICTION
7134,NEUTRAL
7135,NEUTRAL
7136,NEUTRAL
7137,ENTAILMENT
7140,NEUTRAL
7141,NEUTRAL
7142,ENTAILMENT
7146,NEUTRAL
7147,NEUTRAL
7148,NEUTRAL
7149,NEUTRAL
7151,NEUTRAL
7152,NEUTRAL
7154,CONTRADICTION
7157,NEUTRAL
7158,CONTRADICTION
7159,NEUTRAL
7160,CONTRADICTION
7162,NEUTRAL
7163,CONTRADICTION
7167,NEUTRAL
7168,NEUTRAL
7169,ENTAILMENT
7170,NEUTRAL
7171,ENTAILMENT
7172,ENTAILMENT
7173,ENTAILMENT
7174,NEUTRAL
7175,ENTAILMENT
7176,CONTRADICTION
7177,NEUTRAL
7178,NEUTRAL
7179,NEUTRAL
7180,NEUTRAL
7181,NEUTRAL
7182,CONTRADICTION
7183,CONTRADICTION
7184,ENTAILMENT
7187,NEUTRAL
7188,NEUTRAL
7190,NEUTRAL
7191,NEUTRAL
7192,NEUTRAL
7193,NEUTRAL
7194,CONTRADICTION
7195,ENTAILMENT
7197,ENTAILMENT
7198,ENTAILMENT
7199,NEUTRAL
7201,ENTAILMENT
7202,ENTAILMENT
7203,CONTRADICTION
7206,NEUTRAL
7207,NEUTRAL
7212,NEUTRAL
7215,ENTAILMENT
7216,NEUTRAL
7220,CONTRADICTION
7223,ENTAILMENT
7225,ENTAILMENT
7227,NEUTRAL
7231,NEUTRAL
7232,NEUTRAL
7233,ENTAILMENT
7236,NEUTRAL
7238,NEUTRAL
7243,NEUTRAL
7244,NEUTRAL
7245,ENTAILMENT
7247,ENTAILMENT
7248,ENTAILMENT
7249,NEUTRAL
7250,NEUTRAL
7251,NEUTRAL
7253,NEUTRAL
7254,NEUTRAL
7255,NEUTRAL
7256,CONTRADICTION
7257,ENTAILMENT
7258,CONTRADICTION
7259,NEUTRAL
7260,NEUTRAL
7261,NEUTRAL
7263,NEUTRAL
7264,CONTRADICTION
7265,NEUTRAL
7266,ENTAILMENT
7272,NEUTRAL
7273,NEUTRAL
7275,NEUTRAL
7278,CONTRADICTION
7279,ENTAILMENT
7282,CONTRADICTION
7283,ENTAILMENT
7284,ENTAILMENT
7285,NEUTRAL
7286,ENTAILMENT
7288,NEUTRAL
7289,NEUTRAL
7290,NEUTRAL
7295,ENTAILMENT
7296,ENTAILMENT
7297,ENTAILMENT
7299,NEUTRAL
7301,NEUTRAL
7303,NEUTRAL
7305,CONTRADICTION
7307,NEUTRAL
7308,CONTRADICTION
7310,CONTRADICTION
7312,CONTRADICTION
7317,ENTAILMENT
7318,CONTRADICTION
7321,ENTAILMENT
7323,ENTAILMENT
7324,NEUTRAL
7325,CONTRADICTION
7326,NEUTRAL
7327,ENTAILMENT
7328,ENTAILMENT
7329,NEUTRAL
7330,ENTAILMENT
7331,ENTAILMENT
7333,NEUTRAL
7336,CONTRADICTION
7337,NEUTRAL
7338,ENTAILMENT
7339,NEUTRAL
7341,NEUTRAL
7342,NEUTRAL
7345,NEUTRAL
7348,ENTAILMENT
7351,ENTAILMENT
7354,ENTAILMENT
7355,CONTRADICTION
7357,ENTAILMENT
7360,NEUTRAL
7361,NEUTRAL
7366,ENTAILMENT
7369,NEUTRAL
7373,NEUTRAL
7376,NEUTRAL
7377,ENTAILMENT
7378,NEUTRAL
7379,NEUTRAL
7380,CONTRADICTION
7382,NEUTRAL
7384,NEUTRAL
7385,NEUTRAL
7387,NEUTRAL
7393,NEUTRAL
7395,ENTAILMENT
7396,CONTRADICTION
7400,NEUTRAL
7401,ENTAILMENT
7403,ENTAILMENT
7405,CONTRADICTION
7406,ENTAILMENT
7407,ENTAILMENT
7408,ENTAILMENT
7409,NEUTRAL
7412,ENTAILMENT
7413,ENTAILMENT
7415,NEUTRAL
7421,CONTRADICTION
7424,NEUTRAL
7425,NEUTRAL
7426,ENTAILMENT
7429,CONTRADICTION
7430,NEUTRAL
7431,NEUTRAL
7433,ENTAILMENT
7435,ENTAILMENT
7436,CONTRADICTION
7439,NEUTRAL
7440,NEUTRAL
7442,ENTAILMENT
7443,NEUTRAL
7447,NEUTRAL
7449,NEUTRAL
7450,NEUTRAL
7453,NEUTRAL
7456,ENTAILMENT
7458,CONTRADICTION
7460,NEUTRAL
7463,NEUTRAL
7465,NEUTRAL
7467,CONTRADICTION
7469,NEUTRAL
7473,NEUTRAL
7478,NEUTRAL
7480,NEUTRAL
7482,NEUTRAL
7484,NEUTRAL
7488,ENTAILMENT
7489,CONTRADICTION
7490,ENTAILMENT
7494,NEUTRAL
7495,ENTAILMENT
7498,ENTAILMENT
7500,NEUTRAL
7502,NEUTRAL
7510,NEUTRAL
7512,NEUTRAL
7513,NEUTRAL
7514,NEUTRAL
7515,ENTAILMENT
7517,ENTAILMENT
7518,CONTRADICTION
7519,NEUTRAL
7520,NEUTRAL
7521,NEUTRAL
