pair_ID,entailment_judgment
5120,NEUTRAL
5122,ENTAILMENT
5126,NEUTRAL
5128,NEUTRAL
5129,ENTAILMENT
5130,CONTRADICTION
5131,ENTAILMENT
5138,NEUTRAL
5140,NEUTRAL
5143,NEUTRAL
5144,NEUTRAL
5146,NEUTRAL
5150,NEUTRAL
5151,NEUTRAL
5152,CONTRADICTION
5156,NEUTRAL
5157,NEUTRAL
5158,ENTAILMENT
5159,CONTRADICTION
5162,NEUTRAL
5164,NEUTRAL
5165,NEUTRAL
5168,CONTRADICTION
5170,CONTRADICTION
5172,CONTRADICTION
5173,NEUTRAL
5174,ENTAILMENT
5179,CONTRADICTION
5180,ENTAILMENT
5181,CONTRADICTION
5182,NEUTRAL
5183,NEUTRAL
5184,NEUTRAL
5185,NEUTRAL
5188,NEUTRAL
5190,NEUTRAL
5192,NEUTRAL
5193,CONTRADICTION
5194,NEUTRAL
5196,NEUTRAL
5200,NEUTRAL
5202,NEUTRAL
5205,NEUTRAL
5207,ENTAILMENT
5209,ENTAILMENT
5210,NEUTRAL
5211,NEUTRAL
5213,NEUTRAL
5214,NEUTRAL
5217,CONTRADICTION
5218,NEUTRAL
5221,NEUTRAL
5222,NEUTRAL
5224,NEUTRAL
5228,NEUTRAL
5229,NEUTRAL
5230,NEUTRAL
5233,CONTRADICTION
5235,CONTRADICTION
5237,ENTAILMENT
5240,NEUTRAL
5241,NEUTRAL
5243,NEUTRAL
5245,NEUTRAL
5250,NEUTRAL
5252,NEUTRAL
5255,ENTAILMENT
5257,ENTAILMENT
5259,ENTAILMENT
5265,CONTRADICTION
5266,NEUTRAL
5268,NEUTRAL
5270,NEUTRAL
5271,CONTRADICTION
5272,NEUTRAL
5273,NEUTRAL
5274,NEUTRAL
5275,NEUTRAL
5279,NEUTRAL
5280,NEUTRAL
5281,NEUTRAL
5283,CONTRADICTION
5284,ENTAILMENT
5285,CONTRADICTION
5286,ENTAILMENT
5287,CONTRADICTION
5289,CONTRADICTION
5290,NEUTRAL
5292,NEUTRAL
5293,NEUTRAL
5295,NEUTRAL
5297,NEUTRAL
5299,NEUTRAL
5300,NEUTRAL
5301,CONTRADICTION
5302,ENTAILMENT
5305,NEUTRAL
5307,CONTRADICTION
5308,NEUTRAL
5309,NEUTRAL
5312,NEUTRAL
5315,NEUTRAL
5316,CONTRADICTION
5320,NEUTRAL
5322,NEUTRAL
5323,CONTRADICTION
5326,NEUTRAL
5328,NEUTRAL
5330,NEUTRAL
5331,NEUTRAL
5332,NEUTRAL
5336,ENTAILMENT
5337,CONTRADICTION
5339,CONTRADICTION
5343,CONTRADICTION
5344,NEUTRAL
5353,NEUTRAL
5354,ENTAILMENT
5355,CONTRADICTION
5360,ENTAILMENT
5364,CONTRADICTION
5365,NEUTRAL
5366,NEUTRAL
5367,NEUTRAL
5368,NEUTRAL
5371,NEUTRAL
5375,CONTRADICTION
5381,NEUTRAL
5382,CONTRADICTION
5386,CONTRADICTION
5388,CONTRADICTION
5390,ENTAILMENT
5392,ENTAILMENT
5394,ENTAILMENT
5396,ENTAILMENT
5400,NEUTRAL
5402,NEUTRAL
5403,ENTAILMENT
5408,NEUTRAL
5410,ENTAILMENT
5412,ENTAILMENT
5413,CONTRADICTION
5416,NEUTRAL
5417,ENTAILMENT
5418,NEUTRAL
5421,NEUTRAL
5422,CONTRADICTION
5424,NEUTRAL
5425,NEUTRAL
5428,ENTAILMENT
5430,ENTAILMENT
5431,CONTRADICTION
5433,CONTRADICTION
5438,NEUTRAL
5441,NEUTRAL
5442,NEUTRAL
5444,ENTAILMENT
5445,CONTRADICTION
5448,ENTAILMENT
5450,ENTAILMENT
5451,CONTRADICTION
5452,NEUTRAL
5453,ENTAILMENT
5465,NEUTRAL
5469,CONTRADICTION
5470,NEUTRAL
5472,NEUTRAL
5473,NEUTRAL
5475,NEUTRAL
5479,NEUTRAL
5481,ENTAILMENT
5482,ENTAILMENT
5484,ENTAILMENT
5485,ENTAILMENT
5486,ENTAILMENT
5488,ENTAILMENT
5490,NEUTRAL
5493,NEUTRAL
5494,NEUTRAL
5499,NEUTRAL
5506,NEUTRAL
5508,CONTRADICTION
5509,NEUTRAL
5511,NEUTRAL
5515,NEUTRAL
5516,NEUTRAL
5517,NEUTRAL
5519,NEUTRAL
5524,NEUTRAL
5527,NEUTRAL
5528,NEUTRAL
5529,NEUTRAL
5536,ENTAILMENT
5539,ENTAILMENT
5541,CONTRADICTION
5542,ENTAILMENT
5543,NEUTRAL
5544,NEUTRAL
5547,ENTAILMENT
5550,CONTRADICTION
5551,NEUTRAL
5557,NEUTRAL
5559,NEUTRAL
5562,CONTRADICTION
5564,ENTAILMENT
5566,NEUTRAL
5567,NEUTRAL
5570,NEUTRAL
5571,CONTRADICTION
5572,NEUTRAL
5573,NEUTRAL
5574,NEUTRAL
5576,NEUTRAL
5577,NEUTRAL
5578,NEUTRAL
5579,NEUTRAL
5581,NEUTRAL
5583,NEUTRAL
5585,NEUTRAL
5589,NEUTRAL
5590,NEUTRAL
5592,NEUTRAL
5594,NEUTRAL
5596,NEUTRAL
5597,NEUTRAL
5598,CONTRADICTION
5599,NEUTRAL
5600,NEUTRAL
5601,NEUTRAL
5605,NEUTRAL
5606,NEUTRAL
5611,NEUTRAL
5616,CONTRADICTION
5622,CONTRADICTION
5625,NEUTRAL
5626,ENTAILMENT
5628,ENTAILMENT
5629,CONTRADICTION
5630,ENTAILMENT
5631,NEUTRAL
5635,ENTAILMENT
5636,CONTRADICTION
5638,CONTRADICTION
5639,ENTAILMENT
5644,ENTAILMENT
5648,ENTAILMENT
5649,CONTRADICTION
5650,ENTAILMENT
5652,NEUTRAL
5654,NEUTRAL
5655,NEUTRAL
5658,NEUTRAL
5660,NEUTRAL
5661,NEUTRAL
5662,NEUTRAL
5665,NEUTRAL
5666,NEUTRAL
5667,NEUTRAL
5669,NEUTRAL
5670,NEUTRAL
5672,NEUTRAL
5673,NEUTRAL
5674,NEUTRAL
5681,CONTRADICTION
5682,ENTAILMENT
5684,NEUTRAL
5685,NEUTRAL
5686,NEUTRAL
5688,CONTRADICTION
5689,NEUTRAL
5690,CONTRADICTION
5692,CONTRADICTION
5699,CONTRADICTION
5700,ENTAILMENT
5702,ENTAILMENT
5703,CONTRADICTION
5704,ENTAILMENT
5705,NEUTRAL
5707,NEUTRAL
5708,CONTRADICTION
5709,NEUTRAL
5711,NEUTRAL
5713,NEUTRAL
5714,NEUTRAL
5715,NEUTRAL
5716,NEUTRAL
5719,NEUTRAL
5720,NEUTRAL
5721,CONTRADICTION
5723,ENTAILMENT
5724,CONTRADICTION
5726,CONTRADICTION
5727,NEUTRAL
5729,ENTAILMENT
5730,CONTRADICTION
5731,ENTAILMENT
5734,NEUTRAL
5735,NEUTRAL
5738,ENTAILMENT
5743,NEUTRAL
5746,CONTRADICTION
5748,CONTRADICTION
5754,NEUTRAL
5757,CONTRADICTION
5759,NEUTRAL
5760,NEUTRAL
5763,NEUTRAL
5766,NEUTRAL
5767,NEUTRAL
5769,NEUTRAL
5771,NEUTRAL
5774,NEUTRAL
5775,CONTRADICTION
5778,NEUTRAL
5780,NEUTRAL
5782,NEUTRAL
5783,NEUTRAL
5784,NEUTRAL
5785,NEUTRAL
5786,NEUTRAL
5789,NEUTRAL
5790,ENTAILMENT
5793,NEUTRAL
5795,CONTRADICTION
5796,NEUTRAL
5798,CONTRADICTION
5800,CONTRADICTION
5802,CONTRADICTION
5803,NEUTRAL
5804,NEUTRAL
5805,NEUTRAL
5807,NEUTRAL
5808,NEUTRAL
5809,NEUTRAL
5814,NEUTRAL
5817,NEUTRAL
5818,NEUTRAL
5827,NEUTRAL
5830,NEUTRAL
5831,ENTAILMENT
5832,ENTAILMENT
5833,NEUTRAL
5837,NEUTRAL
5838,CONTRADICTION
5840,NEUTRAL
5843,ENTAILMENT
5844,ENTAILMENT
5849,ENTAILMENT
5854,CONTRADICTION
5856,CONTRADICTION
5858,NEUTRAL
5862,NEUTRAL
5863,NEUTRAL
5866,ENTAILMENT
5868,ENTAILMENT
5869,ENTAILMENT
5870,NEUTRAL
5871,NEUTRAL
5873,ENTAILMENT
5877,ENTAILMENT
5878,NEUTRAL
5880,NEUTRAL
5881,NEUTRAL
5884,ENTAILMENT
5888,NEUTRAL
5889,NEUTRAL
5891,NEUTRAL
5892,NEUTRAL
5893,NEUTRAL
5896,ENTAILMENT
5897,NEUTRAL
5903,NEUTRAL
5908,CONTRADICTION
5910,CONTRADICTION
5912,CONTRADICTION
5913,NEUTRAL
5915,NEUTRAL
5916,NEUTRAL
5917,CONTRADICTION
5921,NEUTRAL
5925,NEUTRAL
5926,NEUTRAL
5927,NEUTRAL
5929,NEUTRAL
5932,ENTAILMENT
5933,NEUTRAL
5934,ENTAILMENT
5935,CONTRADICTION
5939,NEUTRAL
5940,ENTAILMENT
5942,CONTRADICTION
5945,ENTAILMENT
5946,ENTAILMENT
5949,ENTAILMENT
5950,NEUTRAL
5951,NEUTRAL
5953,CONTRADICTION
5954,ENTAILMENT
5957,NEUTRAL
5958,NEUTRAL
5959,NEUTRAL
5961,NEUTRAL
5962,NEUTRAL
5963,NEUTRAL
5967,CONTRADICTION
5969,NEUTRAL
5971,NEUTRAL
5972,NEUTRAL
5973,NEUTRAL
5974,NEUTRAL
5980,ENTAILMENT
5981,ENTAILMENT
5984,NEUTRAL
5985,NEUTRAL
5993,NEUTRAL
5994,NEUTRAL
5995,CONTRADICTION
5997,NEUTRAL
5998,NEUTRAL
5999,NEUTRAL
6002,NEUTRAL
6003,NEUTRAL
6004,CONTRADICTION
6008,ENTAILMENT
6009,NEUTRAL
6010,NEUTRAL
6011,CONTRADICTION
6012,ENTAILMENT
6013,NEUTRAL
6016,NEUTRAL
6018,NEUTRAL
6019,NEUTRAL
6021,NEUTRAL
6023,NEUTRAL
6024,NEUTRAL
6025,NEUTRAL
6026,CONTRADICTION
6031,ENTAILMENT
6033,ENTAILMENT
6034,NEUTRAL
6036,NEUTRAL
6039,ENTAILMENT
6040,CONTRADICTION
6043,CONTRADICTION
6046,NEUTRAL
6048,NEUTRAL
6049,NEUTRAL
6055,NEUTRAL
6057,CONTRADICTION
6058,NEUTRAL
6059,NEUTRAL
6062,ENTAILMENT
6063,ENTAILMENT
6064,CONTRADICTION
6066,NEUTRAL
6067,ENTAILMENT
6069,NEUTRAL
6070,NEUTRAL
6071,NEUTRAL
6073,NEUTRAL
6074,NEUTRAL
6076,ENTAILMENT
6079,CONTRADICTION
6081,NEUTRAL
6087,ENTAILMENT
6089,ENTAILMENT
6090,ENTAILMENT
6091,NEUTRAL
6094,NEUTRAL
6097,CONTRADICTION
6100,NEUTRAL
6102,ENTAILMENT
6107,NEUTRAL
6110,ENTAILMENT
6111,NEUTRAL
6113,NEUTRAL
6114,NEUTRAL
6115,NEUTRAL
6116,NEUTRAL
6118,ENTAILMENT
6121,NEUTRAL
6124,CONTRADICTION
6125,NEUTRAL
6126,NEUTRAL
6129,NEUTRAL
6130,CONTRADICTION
6132,ENTAILMENT
6134,NEUTRAL
6138,NEUTRAL
6139,ENTAILMENT
6140,NEUTRAL
6141,NEUTRAL
6142,ENTAILMENT
6143,NEUTRAL
6148,CONTRADICTION
6149,NEUTRAL
6151,ENTAILMENT
6156,NEUTRAL
6162,NEUTRAL
6163,ENTAILMENT
6165,ENTAILMENT
6166,NEUTRAL
6167,NEUTRAL
6168,ENTAILMENT
6172,NEUTRAL
6173,ENTAILMENT
6177,NEUTRAL
6181,NEUTRAL
6182,NEUTRAL
6184,ENTAILMENT
6189,ENTAILMENT
6190,ENTAILMENT
6192,ENTAILMENT
6196,ENTAILMENT
6201,ENTAILMENT
6204,NEUTRAL
6207,CONTRADICTION
6210,ENTAILMENT
6216,ENTAILMENT
6217,CONTRADICTION
6220,ENTAILMENT
6221,NEUTRAL
6222,NEUTRAL
6223,NEUTRAL
6226,CONTRADICTION
6227,NEUTRAL
6229,NEUTRAL
6230,ENTAILMENT
6235,NEUTRAL
6237,NEUTRAL
6238,NEUTRAL
6240,NEUTRAL
6244,ENTAILMENT
6245,NEUTRAL
6247,NEUTRAL
6251,NEUTRAL
6252,NEUTRAL
6254,ENTAILMENT
6255,NEUTRAL
6256,NEUTRAL
6257,CONTRADICTION
6260,CONTRADICTION
6261,NEUTRAL
6262,NEUTRAL
6264,NEUTRAL
6265,ENTAILMENT
6268,NEUTRAL
6269,CONTRADICTION
6270,NEUTRAL
6271,NEUTRAL
6273,NEUTRAL
6274,ENTAILMENT
6275,NEUTRAL
6276,NEUTRAL
6277,ENTAILMENT
6279,NEUTRAL
6281,ENTAILMENT
6282,NEUTRAL
6283,NEUTRAL
6284,ENTAILMENT
6285,NEUTRAL
6289,NEUTRAL
6294,NEUTRAL
6296,NEUTRAL
6298,NEUTRAL
6303,ENTAILMENT
6304,NEUTRAL
6312,ENTAILMENT
6314,NEUTRAL
6320,ENTAILMENT
6322,ENTAILMENT
6323,ENTAILMENT
6324,NEUTRAL
6325,NEUTRAL
6328,ENTAILMENT
6329,NEUTRAL
6331,ENTAILMENT
6332,NEUTRAL
6339,CONTRADICTION
6340,NEUTRAL
6341,CONTRADICTION
6343,CONTRADICTION
6351,CONTRADICTION
6352,NEUTRAL
6354,ENTAILMENT
6355,NEUTRAL
6356,NEUTRAL
6361,NEUTRAL
6364,ENTAILMENT
6365,NEUTRAL
6367,CONTRADICTION
6369,NEUTRAL
6371,NEUTRAL
6374,ENTAILMENT
6376,ENTAILMENT
6378,CONTRADICTION
6379,NEUTRAL
6380,NEUTRAL
6383,NEUTRAL
6384,NEUTRAL
6388,NEUTRAL
6389,CONTRADICTION
6391,CONTRADICTION
6393,ENTAILMENT
6398,ENTAILMENT
6399,NEUTRAL
6400,ENTAILMENT
6401,NEUTRAL
6403,NEUTRAL
6406,ENTAILMENT
6408,NEUTRAL
6409,NEUTRAL
6410,ENTAILMENT
6413,ENTAILMENT
6414,ENTAILMENT
6415,NEUTRAL
6416,NEUTRAL
6418,NEUTRAL
6422,NEUTRAL
6425,NEUTRAL
6427,CONTRADICTION
6428,ENTAILMENT
6430,NEUTRAL
6431,ENTAILMENT
6433,ENTAILMENT
6435,CONTRADICTION
6436,NEUTRAL
6437,NEUTRAL
6438,NEUTRAL
6439,NEUTRAL
6440,NEUTRAL
6441,NEUTRAL
6442,NEUTRAL
6445,NEUTRAL
6446,NEUTRAL
6449,NEUTRAL
6451,ENTAILMENT
6453,NEUTRAL
6455,CONTRADICTION
6456,NEUTRAL
6457,NEUTRAL
6459,NEUTRAL
6461,NEUTRAL
6462,NEUTRAL
6464,NEUTRAL
6465,NEUTRAL
6466,CONTRADICTION
6472,ENTAILMENT
6473,CONTRADICTION
6474,ENTAILMENT
6475,ENTAILMENT
6476,ENTAILMENT
6479,ENTAILMENT
6481,ENTAILMENT
6483,ENTAILMENT
6484,CONTRADICTION
6485,ENTAILMENT
6486,NEUTRAL
6487,NEUTRAL
6490,ENTAILMENT
6492,ENTAILMENT
6493,ENTAILMENT
6494,ENTAILMENT
6498,NEUTRAL
6501,ENTAILMENT
6502,NEUTRAL
6503,NEUTRAL
6504,CONTRADICTION
6505,NEUTRAL
6507,NEUTRAL
6509,NEUTRAL
6512,NEUTRAL
6515,NEUTRAL
6516,NEUTRAL
6518,ENTAILMENT
6519,CONTRADICTION
6520,NEUTRAL
6522,ENTAILMENT
6523,CONTRADICTION
6524,NEUTRAL
6525,NEUTRAL
6526,NEUTRAL
6528,NEUTRAL
6530,NEUTRAL
6533,NEUTRAL
6534,NEUTRAL
6537,ENTAILMENT
6538,CONTRADICTION
6541,ENTAILMENT
6542,NEUTRAL
6547,CONTRADICTION
6551,NEUTRAL
6553,CONTRADICTION
6556,NEUTRAL
6560,NEUTRAL
6561,ENTAILMENT
6562,NEUTRAL
6564,NEUTRAL
6570,CONTRADICTION
6571,ENTAILMENT
6573,CONTRADICTION
6574,NEUTRAL
6581,NEUTRAL
6583,ENTAILMENT
6585,NEUTRAL
6586,NEUTRAL
6587,NEUTRAL
6594,NEUTRAL
6596,CONTRADICTION
6601,NEUTRAL
6602,ENTAILMENT
6608,NEUTRAL
6609,CONTRADICTION
6611,NEUTRAL
6612,NEUTRAL
6613,NEUTRAL
6616,NEUTRAL
6621,NEUTRAL
6622,NEUTRAL
6623,CONTRADICTION
6624,NEUTRAL
6627,NEUTRAL
6628,NEUTRAL
6629,NEUTRAL
6630,NEUTRAL
6633,CONTRADICTION
6636,NEUTRAL
6637,NEUTRAL
6639,NEUTRAL
6641,NEUTRAL
6642,ENTAILMENT
6643,NEUTRAL
6645,NEUTRAL
6650,NEUTRAL
6651,NEUTRAL
6652,NEUTRAL
6653,NEUTRAL
6654,NEUTRAL
6655,NEUTRAL
6660,NEUTRAL
6661,NEUTRAL
6662,NEUTRAL
6663,NEUTRAL
6666,NEUTRAL
6667,CONTRADICTION
6668,NEUTRAL
6672,CONTRADICTION
6676,NEUTRAL
6677,ENTAILMENT
6679,ENTAILMENT
6680,NEUTRAL
6681,CONTRADICTION
6682,NEUTRAL
6685,NEUTRAL
6686,NEUTRAL
6689,ENTAILMENT
6690,NEUTRAL
6691,ENTAILMENT
6693,ENTAILMENT
6699,CONTRADICTION
6702,ENTAILMENT
6703,ENTAILMENT
6704,ENTAILMENT
6706,NEUTRAL
6707,NEUTRAL
6708,CONTRADICTION
6710,NEUTRAL
6712,ENTAILMENT
6713,NEUTRAL
6716,NEUTRAL
6718,NEUTRAL
6719,ENTAILMENT
6722,NEUTRAL
6724,NEUTRAL
6726,CONTRADICTION
6727,ENTAILMENT
6730,ENTAILMENT
6732,CONTRADICTION
6734,NEUTRAL
6737,NEUTRAL
6739,NEUTRAL
6741,NEUTRAL
6743,NEUTRAL
6744,NEUTRAL
6749,NEUTRAL
6751,ENTAILMENT
6753,NEUTRAL
6755,CONTRADICTION
6759,CONTRADICTION
6763,NEUTRAL
6767,NEUTRAL
6774,NEUTRAL
6776,NEUTRAL
6779,NEUTRAL
6780,NEUTRAL
6782,NEUTRAL
6783,NEUTRAL
6785,NEUTRAL
6786,NEUTRAL
6787,NEUTRAL
6788,NEUTRAL
6790,NEUTRAL
6792,NEUTRAL
6793,NEUTRAL
6794,NEUTRAL
6795,NEUTRAL
6796,NEUTRAL
6797,NEUTRAL
6798,NEUTRAL
6801,ENTAILMENT
6803,ENTAILMENT
6806,ENTAILMENT
6807,ENTAILMENT
6808,NEUTRAL
6809,NEUTRAL
6811,ENTAILMENT
6815,ENTAILMENT
6817,ENTAILMENT
6818,ENTAILMENT
6820,ENTAILMENT
6821,NEUTRAL
6823,NEUTRAL
6826,NEUTRAL
6827,CONTRADICTION
6828,NEUTRAL
6829,NEUTRAL
6831,NEUTRAL
6832,ENTAILMENT
6835,CONTRADICTION
6836,ENTAILMENT
6837,CONTRADICTION
6838,NEUTRAL
6839,CONTRADICTION
6841,NEUTRAL
6842,NEUTRAL
6844,ENTAILMENT
6846,NEUTRAL
6848,ENTAILMENT
6850,ENTAILMENT
6852,NEUTRAL
6853,NEUTRAL
6854,NEUTRAL
6856,NEUTRAL
6858,ENTAILMENT
6859,NEUTRAL
6860,ENTAILMENT
6861,NEUTRAL
6864,CONTRADICTION
6867,ENTAILMENT
6871,NEUTRAL
6872,NEUTRAL
6873,NEUTRAL
6874,NEUTRAL
6876,NEUTRAL
6878,ENTAILMENT
6881,ENTAILMENT
6882,NEUTRAL
6883,NEUTRAL
6886,NEUTRAL
6888,NEUTRAL
6889,NEUTRAL
6891,NEUTRAL
6892,NEUTRAL
6893,NEUTRAL
6895,NEUTRAL
6898,CONTRADICTION
6900,CONTRADICTION
6904,CONTRADICTION
6906,NEUTRAL
6908,NEUTRAL
6909,CONTRADICTION
6910,NEUTRAL
6911,CONTRADICTION
6915,NEUTRAL
6916,NEUTRAL
6917,NEUTRAL
6925,NEUTRAL
6926,ENTAILMENT
6928,NEUTRAL
6929,NEUTRAL
6930,NEUTRAL
6933,CONTRADICTION
6935,NEUTRAL
6936,NEUTRAL
6937,NEUTRAL
6938,NEUTRAL
6939,NEUTRAL
6941,NEUTRAL
6943,NEUTRAL
6944,NEUTRAL
6949,NEUTRAL
6951,ENTAILMENT
6952,NEUTRAL
6953,NEUTRAL
6954,ENTAILMENT
6956,NEUTRAL
6959,ENTAILMENT
6960,NEUTRAL
6962,ENTAILMENT
6963,ENTAILMENT
6965,ENTAILMENT
6967,ENTAILMENT
6972,ENTAILMENT
6973,NEUTRAL
6976,NEUTRAL
6977,NEUTRAL
6984,NEUTRAL
6985,ENTAILMENT
6986,NEUTRAL
6988,NEUTRAL
6989,NEUTRAL
6990,NEUTRAL
6999,NEUTRAL
7003,NEUTRAL
7010,NEUTRAL
7011,CONTRADICTION
7012,NEUTRAL
7014,NEUTRAL
7015,NEUTRAL
7017,NEUTRAL
7023,NEUTRAL
7024,NEUTRAL
7029,NEUTRAL
7030,ENTAILMENT
7031,CONTRADICTION
7032,ENTAILMENT
7033,CONTRADICTION
7034,ENTAILMENT
7036,ENTAILMENT
7037,NEUTRAL
7038,NEUTRAL
7039,NEUTRAL
7041,NEUTRAL
7042,NEUTRAL
7046,ENTAILMENT
7047,CONTRADICTION
7048,NEUTRAL
7049,NEUTRAL
7050,NEUTRAL
7051,CONTRADICTION
7052,NEUTRAL
7053,CONTRADICTION
7055,ENTAILMENT
7057,ENTAILMENT
7059,ENTAILMENT
7062,NEUTRAL
7065,NEUTRAL
7067,NEUTRAL
7068,ENTAILMENT
7069,NEUTRAL
7071,NEUTRAL
7072,NEUTRAL
7073,NEUTRAL
7075,NEUTRAL
7076,CONTRADICTION
7078,CONTRADICTION
7079,NEUTRAL
7080,NEUTRAL
7089,ENTAILMENT
7091,ENTAILMENT
7095,ENTAILMENT
7096,ENTAILMENT
7097,ENTAILMENT
7098,ENTAILMENT
7102,NEUTRAL
7106,NEUTRAL
7107,NEUTRAL
7109,NEUTRAL
7111,CONTRADICTION
7112,NEUTRAL
7113,ENTAILMENT
7114,CONTRADICTION
7115,ENTAILMENT
7117,ENTAILMENT
7122,NEUTRAL
7128,ENTAILMENT
7129,NEUTRAL
7130,ENTAILMENT
7131,NEUTRAL
7132,NEUTRAL
7134,NEUTRAL
7135,NEUTRAL
7136,NEUTRAL
7137,NEUTRAL
7140,NEUTRAL
7141,NEUTRAL
7142,NEUTRAL
7146,NEUTRAL
7147,ENTAILMENT
7148,NEUTRAL
7149,NEUTRAL
7151,NEUTRAL
7152,NEUTRAL
7154,CONTRADICTION
7157,ENTAILMENT
7158,CONTRADICTION
7159,ENTAILMENT
7160,CONTRADICTION
7162,ENTAILMENT
7163,CONTRADICTION
7167,ENTAILMENT
7168,CONTRADICTION
7169,ENTAILMENT
7170,CONTRADICTION
7171,ENTAILMENT
7172,ENTAILMENT
7173,NEUTRAL
7174,NEUTRAL
7175,ENTAILMENT
7176,CONTRADICTION
7177,NEUTRAL
7178,CONTRADICTION
7179,NEUTRAL
7180,NEUTRAL
7181,NEUTRAL
7182,NEUTRAL
7183,NEUTRAL
7184,NEUTRAL
7187,NEUTRAL
7188,NEUTRAL
7190,NEUTRAL
7191,NEUTRAL
7192,NEUTRAL
7193,NEUTRAL
7194,CONTRADICTION
7195,NEUTRAL
7197,NEUTRAL
7198,NEUTRAL
7199,NEUTRAL
7201,NEUTRAL
7202,ENTAILMENT
7203,NEUTRAL
7206,NEUTRAL
7207,NEUTRAL
7212,NEUTRAL
7215,NEUTRAL
7216,NEUTRAL
7220,NEUTRAL
7223,ENTAILMENT
7225,ENTAILMENT
7227,ENTAILMENT
7231,NEUTRAL
7232,NEUTRAL
7233,NEUTRAL
7236,NEUTRAL
7238,NEUTRAL
7243,NEUTRAL
7244,NEUTRAL
7245,NEUTRAL
7247,ENTAILMENT
7248,NEUTRAL
7249,NEUTRAL
7250,NEUTRAL
7251,NEUTRAL
7253,ENTAILMENT
7254,ENTAILMENT
7255,NEUTRAL
7256,NEUTRAL
7257,ENTAILMENT
7258,CONTRADICTION
7259,NEUTRAL
7260,NEUTRAL
7261,NEUTRAL
7263,NEUTRAL
7264,NEUTRAL
7265,NEUTRAL
7266,ENTAILMENT
7272,ENTAILMENT
7273,CONTRADICTION
7275,ENTAILMENT
7278,CONTRADICTION
7279,ENTAILMENT
7282,CONTRADICTION
7283,NEUTRAL
7284,NEUTRAL
7285,NEUTRAL
7286,NEUTRAL
7288,ENTAILMENT
7289,NEUTRAL
7290,NEUTRAL
7295,NEUTRAL
7296,NEUTRAL
7297,NEUTRAL
7299,NEUTRAL
7301,NEUTRAL
7303,NEUTRAL
7305,CONTRADICTION
7307,ENTAILMENT
7308,NEUTRAL
7310,CONTRADICTION
7312,NEUTRAL
7317,NEUTRAL
7318,CONTRADICTION
7321,ENTAILMENT
7323,ENTAILMENT
7324,NEUTRAL
7325,NEUTRAL
7326,NEUTRAL
7327,NEUTRAL
7328,NEUTRAL
7329,NEUTRAL
7330,NEUTRAL
7331,NEUTRAL
7333,NEUTRAL
7336,CONTRADICTION
7337,NEUTRAL
7338,NEUTRAL
7339,NEUTRAL
7341,ENTAILMENT
7342,NEUTRAL
7345,NEUTRAL
7348,NEUTRAL
7351,NEUTRAL
7354,NEUTRAL
7355,NEUTRAL
7357,NEUTRAL
7360,NEUTRAL
7361,NEUTRAL
7366,NEUTRAL
7369,ENTAILMENT
7373,NEUTRAL
7376,NEUTRAL
7377,NEUTRAL
7378,NEUTRAL
7379,NEUTRAL
7380,CONTRADICTION
7382,NEUTRAL
7384,NEUTRAL
7385,NEUTRAL
7387,ENTAILMENT
7393,ENTAILMENT
7395,NEUTRAL
7396,NEUTRAL
7400,NEUTRAL
7401,NEUTRAL
7403,NEUTRAL
7405,NEUTRAL
7406,NEUTRAL
7407,NEUTRAL
7408,NEUTRAL
7409,NEUTRAL
7412,NEUTRAL
7413,NEUTRAL
7415,ENTAILMENT
7421,CONTRADICTION
7424,NEUTRAL
7425,NEUTRAL
7426,NEUTRAL
7429,CONTRADICTION
7430,NEUTRAL
7431,NEUTRAL
7433,NEUTRAL
7435,NEUTRAL
7436,NEUTRAL
7439,ENTAILMENT
7440,NEUTRAL
7442,NEUTRAL
7443,NEUTRAL
7447,ENTAILMENT
7449,CONTRADICTION
7450,NEUTRAL
7453,NEUTRAL
7456,NEUTRAL
7458,CONTRADICTION
7460,ENTAILMENT
7463,NEUTRAL
7465,NEUTRAL
7467,CONTRADICTION
7469,NEUTRAL
7473,ENTAILMENT
7478,NEUTRAL
7480,ENTAILMENT
7482,NEUTRAL
7484,CONTRADICTION
7488,NEUTRAL
7489,NEUTRAL
7490,NEUTRAL
7494,NEUTRAL
7495,NEUTRAL
7498,NEUTRAL
7500,NEUTRAL
7502,NEUTRAL
7510,ENTAILMENT
7512,ENTAILMENT
7513,NEUTRAL
7514,ENTAILMENT
7515,ENTAILMENT
7517,NEUTRAL
7518,NEUTRAL
7519,NEUTRAL
7520,CONTRADICTION
7521,ENTAILMENT
7523,NEUTRAL
7524,NEUTRAL
7528,NEUTRAL
7529,NEUTRAL
7530,NEUTRAL
7531,NEUTRAL
7535,NEUTRAL
7536,NEUTRAL
7538,NEUTRAL
7540,NEUTRAL
7552,ENTAILMENT
7555,NEUTRAL
7560,NEUTRAL
7562,NEUTRAL
7565,NEUTRAL
7566,NEUTRAL
7568,ENTAILMENT
7570,ENTAILMENT
7571,CONTRADICTION
7574,ENTAILMENT
7575,ENTAILMENT
7578,NEUTRAL
7579,NEUTRAL
7584,NEUTRAL
7585,NEUTRAL
7586,NEUTRAL
7589,NEUTRAL
7591,CONTRADICTION
7592,NEUTRAL
7593,CONTRADICTION
7595,NEUTRAL
7596,NEUTRAL
7597,NEUTRAL
7598,ENTAILMENT
7600,ENTAILMENT
7601,NEUTRAL
7602,NEUTRAL
